Name,id,nametype,Type of meteorite,Class of meteorite,Mass in gramms,fall,Fell or found ?,Year,reclat,reclong,GeoLocation
Yamato 86636,30142,Valid,Typical meteorite,H5,82.9,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86501,13431,Valid,Typical meteorite,H5,84.6,Found,Found: the meteorite's fall was not observed,1986,-84.276000,161.657060,"(-84.276000, 161.657060)"
Lewis Cliff 86089,13028,Valid,Typical meteorite,H6,84.8,Found,Found: the meteorite's fall was not observed,1986,-84.285260,161.582380,"(-84.285260, 161.582380)"
Yamato 86720,30226,Valid,Typical meteorite,C2-ung,858.71,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86051,29557,Valid,Typical meteorite,H4,889.29,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86534,13462,Valid,Typical meteorite,H5,89.3,Found,Found: the meteorite's fall was not observed,1986,-84.247920,161.534790,"(-84.247920, 161.534790)"
Yamato 86016,29522,Valid,Typical meteorite,H4,9.01,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86795,30301,Valid,Typical meteorite,Howardite,9.07,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86201,29707,Valid,Typical meteorite,H4,9.08,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86356,13287,Valid,Typical meteorite,H5,9.1,Found,Found: the meteorite's fall was not observed,1986,-84.277660,161.355750,"(-84.277660, 161.355750)"
Yamato 86011,29517,Valid,Typical meteorite,H5,9.130000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86086,29592,Valid,Typical meteorite,H4,9.18,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86065,13004,Valid,Typical meteorite,L5,9.199999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.258810,161.420800,"(-84.258810, 161.420800)"
Lewis Cliff 86103,13042,Valid,Typical meteorite,H5,9.199999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.273750,161.691480,"(-84.273750, 161.691480)"
Lewis Cliff 86210,13148,Valid,Typical meteorite,Mesosiderite,9.199999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.255920,161.372100,"(-84.255920, 161.372100)"
Lewis Cliff 86333,13264,Valid,Typical meteorite,H6,9.199999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.289860,161.285930,"(-84.289860, 161.285930)"
Yamato 86759,30265,Valid,Typical meteorite,L6,9.210000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86308,29814,Valid,Typical meteorite,H4,9.24,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Allan Hills 86611,1036,Valid,Typical meteorite,H5,9.300000000000001,Found,Found: the meteorite's fall was not observed,1986,-76.729070,159.412080,"(-76.729070, 159.412080)"
Lewis Cliff 86036,12975,Valid,Typical meteorite,H5,9.300000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.273700,161.691540,"(-84.273700, 161.691540)"
Lewis Cliff 86122,13061,Valid,Typical meteorite,H5,9.300000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.256330,161.358470,"(-84.256330, 161.358470)"
Lewis Cliff 86445,13375,Valid,Typical meteorite,H6,9.300000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.274040,161.678810,"(-84.274040, 161.678810)"
Lewis Cliff 86488,13418,Valid,Typical meteorite,H5,9.300000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.245470,161.393320,"(-84.245470, 161.393320)"
Yamato 86039,29545,Valid,Typical meteorite,CM2,9.32,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86140,13079,Valid,Typical meteorite,L6,9.4,Found,Found: the meteorite's fall was not observed,1986,-84.309210,161.927380,"(-84.309210, 161.927380)"
Lewis Cliff 86341,13272,Valid,Typical meteorite,H5,9.4,Found,Found: the meteorite's fall was not observed,1986,-84.291180,161.333280,"(-84.291180, 161.333280)"
Lewis Cliff 86447,13377,Valid,Typical meteorite,L6,9.5,Found,Found: the meteorite's fall was not observed,1986,-84.244450,161.406310,"(-84.244450, 161.406310)"
Yamato 86690,30196,Valid,Typical meteorite,CM2,9.5,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86194,29700,Valid,Typical meteorite,H4,9.52,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86297,29803,Valid,Typical meteorite,H4,9.550000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86233,13167,Valid,Typical meteorite,H5,9.6,Found,Found: the meteorite's fall was not observed,1986,-84.254230,161.396830,"(-84.254230, 161.396830)"
Lewis Cliff 86290,13222,Valid,Typical meteorite,H4,9.6,Found,Found: the meteorite's fall was not observed,1986,-84.245240,161.448440,"(-84.245240, 161.448440)"
Lewis Cliff 86351,13282,Valid,Typical meteorite,H6,9.6,Found,Found: the meteorite's fall was not observed,1986,-84.273730,161.690250,"(-84.273730, 161.690250)"
Lewis Cliff 86397,13328,Valid,Typical meteorite,H5,9.6,Found,Found: the meteorite's fall was not observed,1986,-84.255150,161.407200,"(-84.255150, 161.407200)"
Lewis Cliff 86508,13438,Valid,Typical meteorite,H5,9.6,Found,Found: the meteorite's fall was not observed,1986,-84.276250,161.652070,"(-84.276250, 161.652070)"
Yamato 86078,29584,Valid,Typical meteorite,H4,9.630000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86314,29820,Valid,Typical meteorite,H4,9.630000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86309,29815,Valid,Typical meteorite,H4,9.64,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86486,13416,Valid,Typical meteorite,H5,9.699999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.274030,161.679780,"(-84.274030, 161.679780)"
Yamato 86202,29708,Valid,Typical meteorite,H4,9.74,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Allan Hills 86608,1033,Valid,Typical meteorite,L6,9.800000000000001,Found,Found: the meteorite's fall was not observed,1986,-76.730580,159.416220,"(-76.730580, 159.416220)"
Lewis Cliff 86131,13070,Valid,Typical meteorite,H5,9.800000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.256580,161.412170,"(-84.256580, 161.412170)"
Lewis Cliff 86446,13376,Valid,Typical meteorite,H4,9.800000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.269360,161.427730,"(-84.269360, 161.427730)"
Yamato 86323,29829,Valid,Typical meteorite,H4,9.800000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86103,29609,Valid,Typical meteorite,H4,9.84,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86318,29824,Valid,Typical meteorite,H4,9.9,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86012,29518,Valid,Typical meteorite,L6,9.970000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86770,30276,Valid,Typical meteorite,C,94.89,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86718,30224,Valid,Typical meteorite,L5,95.55,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86632,30138,Valid,Typical meteorite,L3.6,96.59,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Blumenau,5089,Valid,Typical meteorite,"Iron, IVA",,Found,Found: the meteorite's fall was not observed,1986,-26.923830,-49.058830,"(-26.923830, -49.058830)"
Laochenzhen,12466,Valid,Typical meteorite,H5,14250,Fell,Fell: the meteorite's fall was observed ,1987,33.133330,115.166670,"(33.133330, 115.166670)"
Lewis Cliff 87011,13486,Valid,Typical meteorite,Aubrite,1,Found,Found: the meteorite's fall was not observed,1987,-84.344150,161.466750,"(-84.344150, 161.466750)"
Lewis Cliff 87146,13613,Valid,Typical meteorite,LL6,2,Found,Found: the meteorite's fall was not observed,1987,-84.346460,161.327240,"(-84.346460, 161.327240)"
Elephant Moraine 87682,8232,Valid,Typical meteorite,L6,3,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87738,8288,Valid,Typical meteorite,L6,3,Found,Found: the meteorite's fall was not observed,1987,-76.271070,156.472640,"(-76.271070, 156.472640)"
Elephant Moraine 87749,8299,Valid,Typical meteorite,LL6,4,Found,Found: the meteorite's fall was not observed,1987,-76.265340,156.504120,"(-76.265340, 156.504120)"
Lewis Cliff 87001,13476,Valid,Typical meteorite,CM2,4,Found,Found: the meteorite's fall was not observed,1987,-84.343550,161.363890,"(-84.343550, 161.363890)"
Lewis Cliff 87091,13564,Valid,Typical meteorite,H6,4,Found,Found: the meteorite's fall was not observed,1987,-84.344360,161.467490,"(-84.344360, 161.467490)"
Lewis Cliff 87136,13603,Valid,Typical meteorite,H5,4,Found,Found: the meteorite's fall was not observed,1987,-84.254350,161.416020,"(-84.254350, 161.416020)"
Elephant Moraine 87530,8080,Valid,Typical meteorite,Diogenite,5,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Lewis Cliff 87165,13632,Valid,Typical meteorite,Ureilite,5,Found,Found: the meteorite's fall was not observed,1987,-84.342730,161.398840,"(-84.342730, 161.398840)"
Lewis Cliff 87266,13727,Valid,Typical meteorite,H6,5,Found,Found: the meteorite's fall was not observed,1987,-84.351400,161.376620,"(-84.351400, 161.376620)"
Elephant Moraine 87648,8198,Valid,Typical meteorite,L6,7,Found,Found: the meteorite's fall was not observed,1987,-76.271130,156.466780,"(-76.271130, 156.466780)"
Lewis Cliff 87093,13566,Valid,Typical meteorite,L3.8,7,Found,Found: the meteorite's fall was not observed,1987,-84.253300,161.410610,"(-84.253300, 161.410610)"
Lewis Cliff 87086,13559,Valid,Typical meteorite,H5,8,Found,Found: the meteorite's fall was not observed,1987,-84.254280,161.384540,"(-84.254280, 161.384540)"
Lewis Cliff 87112,13582,Valid,Typical meteorite,L5,8,Found,Found: the meteorite's fall was not observed,1987,-84.254690,161.410200,"(-84.254690, 161.410200)"
Elephant Moraine 87597,8147,Valid,Typical meteorite,L6,9,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87667,8217,Valid,Typical meteorite,L6,9,Found,Found: the meteorite's fall was not observed,1987,-76.275850,156.453320,"(-76.275850, 156.453320)"
Elephant Moraine 87698,8248,Valid,Typical meteorite,L6,9,Found,Found: the meteorite's fall was not observed,1987,-76.283280,156.436810,"(-76.283280, 156.436810)"
Elephant Moraine 87803,8353,Valid,Typical meteorite,L6,9,Found,Found: the meteorite's fall was not observed,1987,-76.268300,156.486200,"(-76.268300, 156.486200)"
Lewis Cliff 87135,13602,Valid,Typical meteorite,L6,11,Found,Found: the meteorite's fall was not observed,1987,-84.254260,161.455190,"(-84.254260, 161.455190)"
Lewis Cliff 87188,13653,Valid,Typical meteorite,H5,11,Found,Found: the meteorite's fall was not observed,1987,-84.272500,161.717050,"(-84.272500, 161.717050)"
Lewis Cliff 87119,13589,Valid,Typical meteorite,EL6,12,Found,Found: the meteorite's fall was not observed,1987,-84.253690,161.405910,"(-84.253690, 161.405910)"
Lewis Cliff 87023,13498,Valid,Typical meteorite,H5,14,Found,Found: the meteorite's fall was not observed,1987,-84.254030,161.403010,"(-84.254030, 161.403010)"
Lewis Cliff 87061,13535,Valid,Typical meteorite,L6,14,Found,Found: the meteorite's fall was not observed,1987,-84.260020,161.364960,"(-84.260020, 161.364960)"
Lewis Cliff 87161,13628,Valid,Typical meteorite,H6,20,Found,Found: the meteorite's fall was not observed,1987,-84.341760,161.243300,"(-84.341760, 161.243300)"
Lewis Cliff 87295,13755,Valid,Typical meteorite,Eucrite-pmict,20,Found,Found: the meteorite's fall was not observed,1987,-84.364040,161.383500,"(-84.364040, 161.383500)"
Lewis Cliff 87087,13560,Valid,Typical meteorite,H5,23,Found,Found: the meteorite's fall was not observed,1987,-84.253190,161.395340,"(-84.253190, 161.395340)"
Lewis Cliff 87062,13536,Valid,Typical meteorite,L6,24,Found,Found: the meteorite's fall was not observed,1987,-84.254240,161.360280,"(-84.254240, 161.360280)"
Lewis Cliff 87192,13657,Valid,Typical meteorite,L6,24,Found,Found: the meteorite's fall was not observed,1987,-84.283330,161.083330,"(-84.283330, 161.083330)"
Lewis Cliff 87063,13537,Valid,Typical meteorite,H6,25,Found,Found: the meteorite's fall was not observed,1987,-84.253970,161.373940,"(-84.253970, 161.373940)"
Elephant Moraine 87649,8199,Valid,Typical meteorite,L6,27,Found,Found: the meteorite's fall was not observed,1987,-76.269420,156.463570,"(-76.269420, 156.463570)"
Elephant Moraine 87855,8405,Valid,Typical meteorite,L6,29,Found,Found: the meteorite's fall was not observed,1987,-76.283420,156.452640,"(-76.283420, 156.452640)"
Elephant Moraine 87643,8193,Valid,Typical meteorite,H5,31,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87681,8231,Valid,Typical meteorite,H5,32,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87859,8409,Valid,Typical meteorite,H5,33,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87516,8067,Valid,Typical meteorite,"Iron, ungrouped",36,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Lewis Cliff 87260,13721,Valid,Typical meteorite,H5,37,Found,Found: the meteorite's fall was not observed,1987,-84.272470,161.718060,"(-84.272470, 161.718060)"
Elephant Moraine 87740,8290,Valid,Typical meteorite,H5,39,Found,Found: the meteorite's fall was not observed,1987,-76.264940,157.100530,"(-76.264940, 157.100530)"
Elephant Moraine 87741,8291,Valid,Typical meteorite,L6,39,Found,Found: the meteorite's fall was not observed,1987,-76.280380,156.452360,"(-76.280380, 156.452360)"
Lewis Cliff 87282,13743,Valid,Typical meteorite,H5,41,Found,Found: the meteorite's fall was not observed,1987,-84.272510,161.717890,"(-84.272510, 161.717890)"
Elephant Moraine 87677,8227,Valid,Typical meteorite,H5,54,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87690,8240,Valid,Typical meteorite,L6,54,Found,Found: the meteorite's fall was not observed,1987,-76.282750,156.439880,"(-76.282750, 156.439880)"
Lewis Cliff 87155,13622,Valid,Typical meteorite,H5,54,Found,Found: the meteorite's fall was not observed,1987,-84.360250,161.228180,"(-84.360250, 161.228180)"
Asuka 87183,2540,Valid,Typical meteorite,H5,55,Found,Found: the meteorite's fall was not observed,1987,-72.000000,26.000000,"(-72.000000, 26.000000)"
Lewis Cliff 87258,13719,Valid,Typical meteorite,H5,55,Found,Found: the meteorite's fall was not observed,1987,-84.272340,161.720470,"(-84.272340, 161.720470)"
Elephant Moraine 87716,8266,Valid,Typical meteorite,L6,56,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87618,8168,Valid,Typical meteorite,H5,62,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Asuka 87217,2574,Valid,Typical meteorite,L6,63,Found,Found: the meteorite's fall was not observed,1987,-72.000000,26.000000,"(-72.000000, 26.000000)"
Elephant Moraine 87590,8140,Valid,Typical meteorite,L6,69,Found,Found: the meteorite's fall was not observed,1987,-76.272340,156.485450,"(-76.272340, 156.485450)"
Elephant Moraine 87613,8163,Valid,Typical meteorite,L6,77,Found,Found: the meteorite's fall was not observed,1987,-76.281850,156.486820,"(-76.281850, 156.486820)"
Elephant Moraine 87794,8344,Valid,Typical meteorite,L6,77,Found,Found: the meteorite's fall was not observed,1987,-76.262070,157.068760,"(-76.262070, 157.068760)"
Elephant Moraine 87671,8221,Valid,Typical meteorite,L6,78,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87697,8247,Valid,Typical meteorite,L6,79,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Lewis Cliff 87279,13740,Valid,Typical meteorite,LL6,80,Found,Found: the meteorite's fall was not observed,1987,-84.361950,161.291810,"(-84.361950, 161.291810)"
Elephant Moraine 87596,8146,Valid,Typical meteorite,L6,90,Found,Found: the meteorite's fall was not observed,1987,-76.272920,156.506490,"(-76.272920, 156.506490)"
Elephant Moraine 87655,8205,Valid,Typical meteorite,L6,93,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87607,8157,Valid,Typical meteorite,L6,109,Found,Found: the meteorite's fall was not observed,1987,-76.268110,156.476530,"(-76.268110, 156.476530)"
Elephant Moraine 87709,8259,Valid,Typical meteorite,L5,110,Found,Found: the meteorite's fall was not observed,1987,-76.183330,157.166670,"(-76.183330, 157.166670)"
Elephant Moraine 87724,8274,Valid,Typical meteorite,L6,115,Found,Found: the meteorite's fall was not observed,1987,-76.268810,156.482780,"(-76.268810, 156.482780)"
